Day;Month;Year;Plot;Subplot;Group;Order;Family;Genus;Species;raw_species_id;number_animal;Plant;Plant_Simple;Jar;Time;comments;;
13;5;2019;9;D2;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;POMO;POMO;;14:00;;;
13;5;2019;9;D5;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;5;POMO;POMO;;14:00;;;
13;5;2019;9;E3;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;4;POMO;POMO;;14:00;;;
13;5;2019;9;E5;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;POMO;POMO;;14:00;;;
13;5;2019;9;F1;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;5;POMO;POMO;;14:00;;;
13;5;2019;9;F1;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;3;MESU;MESU;;14:00;;;
13;5;2019;9;F3;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;POMO;POMO;;14:00;;;
13;5;2019;9;F4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;POMO;POMO;;14:00;;;
13;5;2019;9;F6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;3;MESU;MESU;;14:00;;;
20;5;2019;1;A2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;4;HOMA;HOMA;;11:08;11:08;;
20;5;2019;1;A2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;PAIN;PAIN;;11:08;;;
20;5;2019;1;A3;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;11:08;;;
20;5;2019;1;A4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;11:08;;;
20;5;2019;1;A6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;11:08;;;
20;5;2019;1;B2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:08;;;
20;5;2019;1;B4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:08;;;
20;5;2019;1;B4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:08;;;
20;5;2019;1;B4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:08;;;
20;5;2019;1;B6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;3;HOMA;HOMA;;11:08;;;
20;5;2019;1;C2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;PAIN;PAIN;;11:08;;;
20;5;2019;1;C2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:08;;;
20;5;2019;1;C3;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;11:08;;;
20;5;2019;1;C3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:08;;;
20;5;2019;1;C4;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;11:08;;;
20;5;2019;1;C4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;4;HOMA;HOMA;;11:08;;;
20;5;2019;1;C6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:08;;;
20;5;2019;1;D1;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;11:08;;;
20;5;2019;1;D2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;11:08;;;
20;5;2019;1;D4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:08;;;
20;5;2019;1;D6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;3;HOMA;HOMA;;11:08;;;
20;5;2019;1;E4;Bugs;Hemiptera;Pentatomidae;NA;NA;Pentatomidae;1;HOMA;HOMA;;11:08;;;
20;5;2019;1;F1;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;11:08;;;
20;5;2019;1;F2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;3;HOMA;HOMA;;11:08;;;
20;5;2019;1;F3;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;2;HOMA;HOMA;;11:08;;;
20;5;2019;1;F4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:08;;;
20;5;2019;1;F6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;5;HOMA;HOMA;;11:08;;;
20;5;2019;2;A1;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;MESU;MESU;;11:30;11:30;;
20;5;2019;2;A1;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;MESU;MESU;;11:30;;;
20;5;2019;2;A4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;11:30;;;
20;5;2019;2;A5;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;MESU;MESU;;11:30;;;
20;5;2019;2;B3;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;11:30;;;
20;5;2019;2;B4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;11:30;;;
20;5;2019;2;B5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;PAIN;PAIN;;11:30;;;
20;5;2019;2;B5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;MESU;MESU;;11:30;;;
20;5;2019;2;B6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;PAIN;PAIN;;11:30;;;
20;5;2019;2;C4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;5;HOMA;HOMA;;11:30;;;
20;5;2019;2;C6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:30;;;
20;5;2019;2;C6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;11:30;;;
20;5;2019;2;D3;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;11:30;;;
20;5;2019;2;D5;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;11:30;;;
20;5;2019;2;D6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:30;;;
20;5;2019;2;E1;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;11:30;;;
20;5;2019;2;E1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;11:30;;;
20;5;2019;2;E4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;11:30;;;
20;5;2019;2;E4;Bugs;Hemiptera;Pentatomidae;NA;NA;Pentatomidae;1;HOMA;HOMA;;11:30;;;
20;5;2019;2;E4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:30;;;
20;5;2019;2;E6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;7;HOMA;HOMA;;11:30;;;
20;5;2019;2;F1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:30;;;
20;5;2019;2;F5;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;11:30;;;
20;5;2019;3;A1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;11:45;11:45;;
20;5;2019;3;A2;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;11:45;;;
20;5;2019;3;A2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:45;;;
20;5;2019;3;A4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;HOMA;HOMA;;11:45;;;
20;5;2019;3;A5;NA;NA;NA;NA;NA;NA;1;HOMA;HOMA;30-may;11:45;;;
20;5;2019;3;B1;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;11:45;;;
20;5;2019;3;B2;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;11:45;;;
20;5;2019;3;B2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;11:45;;;
20;5;2019;3;B3;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;HOMA;HOMA;;11:45;;;
20;5;2019;3;B4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;11:45;;;
20;5;2019;3;B6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;11:45;;;
20;5;2019;3;C1;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;11:45;;;
20;5;2019;3;C1;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;PAIN;PAIN;;11:45;;;
20;5;2019;3;C2;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;HOMA;HOMA;;11:45;;;
20;5;2019;3;C2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;4;HOMA;HOMA;;11:45;;;
20;5;2019;3;C4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;11:45;;;
20;5;2019;3;C6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;3;HOMA;HOMA;;11:45;;;
20;5;2019;3;D1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;11:45;;;
20;5;2019;3;D2;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;11:45;;;
20;5;2019;3;D2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;7;HOMA;HOMA;;11:45;;;
20;5;2019;3;D2;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;PAIN;PAIN;;11:45;;;
20;5;2019;3;D3;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;11:45;;;
20;5;2019;3;D3;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;11:45;;;
20;5;2019;3;D5;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;MESU;MESU;;11:45;;;
20;5;2019;3;D6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;3;HOMA;HOMA;;11:45;;;
20;5;2019;3;D6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;11:45;;;
20;5;2019;3;E1;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;PAIN;PAIN;;11:45;;;
20;5;2019;3;E1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;11:45;;;
20;5;2019;3;E2;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;PAIN;PAIN;;11:45;;;
20;5;2019;3;E2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;17;HOMA;HOMA;;11:45;;;
20;5;2019;3;E3;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;PAIN;PAIN;;11:45;;;
20;5;2019;3;E3;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;11:45;;;
20;5;2019;3;E6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;11:45;;;
20;5;2019;3;F2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;4;HOMA;HOMA;;11:45;;;
20;5;2019;3;F2;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;HOMA;HOMA;;11:45;;;
20;5;2019;3;F2;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;PAIN;PAIN;;11:45;;;
20;5;2019;3;F2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;PAIN;PAIN;;11:45;;;
20;5;2019;3;F3;Snails;Gastropoda;Helicidae;Otala;Otala_lactea;Otala_lactea;1;HOMA;HOMA;;11:45;;;
20;5;2019;3;F4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;11:45;;;
20;5;2019;3;F5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;11:45;;;
20;5;2019;3;F6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;3;HOMA;HOMA;;11:45;;;
20;5;2019;3;F6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;11:45;;;
20;5;2019;3;F6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;PAIN;PAIN;;11:45;;;
20;5;2019;4;A4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;Salicornia;Salicornia;;12:04;12:04;;
20;5;2019;4;A4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;12:04;;;
20;5;2019;4;A6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;12:04;;;
20;5;2019;4;B2;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;MESU;MESU;;12:04;;;
20;5;2019;4;C2;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:04;;;
20;5;2019;4;C4;Bugs;Hemiptera;Pentatomidae;Aelia;NA;Aelia;1;PAIN;PAIN;;12:04;;;
20;5;2019;4;C5;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:04;;;
20;5;2019;4;D1;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;12:04;;;
20;5;2019;4;D2;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;3;HOMA;HOMA;;12:04;;;
20;5;2019;4;D3;Bugs;Hemiptera;Pentatomidae;Aelia;NA;Aelia;1;PAIN;PAIN;;12:04;;;
20;5;2019;4;D4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;12:04;;;
20;5;2019;4;E3;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;12:04;;;
20;5;2019;4;E5;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:04;;;
20;5;2019;4;E6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;12:04;;;
20;5;2019;4;E6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:04;;;
20;5;2019;4;F1;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;12:04;;;
20;5;2019;4;F2;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;12:04;;;
20;5;2019;4;F5;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;HOMA;HOMA;;12:04;;;
20;5;2019;4;F5;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;12:04;;;
20;5;2019;4;F6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;12:04;;;
20;5;2019;5;A1;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;PAIN;PAIN;;12:17;12:17;;
20;5;2019;5;A2;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:17;;;
20;5;2019;5;A5;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:17;;;
20;5;2019;5;A5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;12:17;;;
20;5;2019;5;A6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;6;HOMA;HOMA;;12:17;;;
20;5;2019;5;B3;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;12:17;;;
20;5;2019;5;B4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;3;HOMA;HOMA;;12:17;;;
20;5;2019;5;B5;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;12:17;;;
20;5;2019;5;B6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;4;HOMA;HOMA;;12:17;;;
20;5;2019;5;C2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;3;HOMA;HOMA;;12:17;;;
20;5;2019;5;C3;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;HOMA;HOMA;;12:17;;;
20;5;2019;5;C4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;3;HOMA;HOMA;;12:17;;;
20;5;2019;5;C5;Bugs;Hemiptera;Pentatomidae;Aelia;NA;Aelia;1;HOMA;HOMA;;12:17;;;
20;5;2019;5;C6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;12:17;;;
20;5;2019;5;D4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:17;;;
20;5;2019;5;D4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;12:17;;;
20;5;2019;5;D5;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:17;;;
20;5;2019;5;D6;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;12:17;;;
20;5;2019;5;E1;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;12:17;;;
20;5;2019;5;E2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;3;HOMA;HOMA;;12:17;;;
20;5;2019;5;E2;Bugs;Hemiptera;Pentatomidae;Aelia;NA;Aelia;1;HOMA;HOMA;;12:17;;;
20;5;2019;5;E3;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:17;;;
20;5;2019;5;E5;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:17;;;
20;5;2019;5;E6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;HOMA;HOMA;;12:17;;;
20;5;2019;5;F2;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:17;;;
20;5;2019;5;F4;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;12:17;;;
20;5;2019;5;F6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;6;HOMA;HOMA;;12:17;;;
20;5;2019;5;F6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:17;;;
20;5;2019;5;F6;Bugs;Hemiptera;Pentatomidae;Aelia;NA;Aelia;1;PAIN;PAIN;;12:17;;;
20;5;2019;6;A2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;3;HOMA;HOMA;;12:34;12:34;;
20;5;2019;6;A3;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;3;HOMA;HOMA;;12:34;;;
20;5;2019;6;A4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;3;HOMA;HOMA;;12:34;;;
20;5;2019;6;A4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;3;HOMA;HOMA;;12:34;;;
20;5;2019;6;A4;Bugs;Hemiptera;Pentatomidae;Aelia;NA;Aelia;1;HOMA;HOMA;;12:34;;;
20;5;2019;6;A5;Bugs;Hemiptera;Pentatomidae;Aelia;NA;Aelia;1;PAIN;PAIN;;12:34;;;
20;5;2019;6;A5;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:34;;;
20;5;2019;6;A6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:34;;;
20;5;2019;6;B1;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;HOMA;HOMA;;12:34;;;
20;5;2019;6;B2;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:34;;;
20;5;2019;6;B3;Bugs;Hemiptera;Pentatomidae;Aelia;NA;Aelia;1;HOMA;HOMA;;12:34;;;
20;5;2019;6;B4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;4;HOMA;HOMA;;12:34;;;
20;5;2019;6;B4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;HOMA;HOMA;;12:34;;;
20;5;2019;6;B5;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;12:34;;;
20;5;2019;6;B5;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:34;;;
20;5;2019;6;B6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;9;HOMA;HOMA;;12:34;;;
20;5;2019;6;C1;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;HOMA;HOMA;;12:34;;;
20;5;2019;6;C2;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:34;;;
20;5;2019;6;C2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;1;HOMA;HOMA;;12:34;;;
20;5;2019;6;C3;Bugs;Hemiptera;Pentatomidae;Aelia;NA;Aelia;1;HOMA;HOMA;;12:34;;;
20;5;2019;6;C4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;HOMA;HOMA;;12:34;;;
20;5;2019;6;C4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;2;HOMA;HOMA;;12:34;;;
20;5;2019;6;C5;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;HOMA;HOMA;;12:34;;;
20;5;2019;6;C5;Bugs;Hemiptera;Pentatomidae;Aelia;NA;Aelia;1;HOMA;HOMA;;12:34;;;
20;5;2019;6;C6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;4;HOMA;HOMA;;12:34;;;
20;5;2019;6;C6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;HOMA;HOMA;;12:34;;;
20;5;2019;6;C6;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;1;PAIN;PAIN;;12:34;;;
20;5;2019;6;D2;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;5;HOMA;HOMA;;12:34;;;
20;5;2019;6;D2;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;HOMA;HOMA;;12:34;;;
20;5;2019;6;D4;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;6;HOMA;HOMA;;12:34;;;
20;5;2019;6;D4;Snails;Gastropoda;Helicidae;Theba;Theba_Pisana;Theba_Pisana;2;HOMA;HOMA;;12:34;;;
20;5;2019;6;D4;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;12:34;;;
20;5;2019;6;D6;Snails;Gastropoda;Geomitridae;Cochlicella;Cochlicella_barbara;Cochlicella_barbara;6;HOMA;HOMA;;12:34;;;
20;5;2019;6;D6;Grasshoppers;Orthoptera;Tettigoniidae;Tessellana;Tessellana_tessellata;Tessellana_tessellata;1;HOMA;HOMA;;12:34;;;
