Day,Month,Year,Plot,Subplot,Type,Group,Order,Family,Genus,Species,raw_species_id,Aspect,Stage,number_animal,Plant,Jar,Time,Observers,Weather,comments
18,5,2020,9,C3,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,3,Stick,,13:10:00,L,So warm/sunny,
18,5,2020,9,C3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,6,Stick,,13:10:00,L,So warm/sunny,
18,5,2020,9,C2,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,2,Stick,,13:10:00,L,So warm/sunny,
18,5,2020,9,C2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,3,Stick,,13:10:00,L,So warm/sunny,
18,5,2020,9,C2,P,Spider,Araneae,NA,NA,NA,Araneae,NA,NA,1,Stick,,13:10:00,L,So warm/sunny,
18,5,2020,9,C1,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,8,Stick,,13:10:00,L,So warm/sunny,
18,5,2020,9,C1,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,20,Salicornia,,13:10:00,L,So warm/sunny,
18,5,2020,9,C3,P,Spider,Araneae,NA,NA,NA,Araneae,NA,NA,1,Stick,6.18.5 falta,13:10:00,L,So warm/sunny,Spider black
18,5,2020,9,E1,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,Stick,,13:10:00,L,So warm/sunny,
18,5,2020,9,E1,H,Beetle,Coleoptera,Coccinellidae,Coccinella,Coccinella_septempunctata,Coccinella_septempunctata,NA,NA,1,PUPA,,13:10:00,L,So warm/sunny,
18,5,2020,9,E3,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,4,Stick,,13:10:00,L,So warm/sunny,
18,5,2020,9,E3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,5,Stick,,13:10:00,L,So warm/sunny,
18,5,2020,9,E4,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,10,Stick,,13:10:00,L,So warm/sunny,
18,5,2020,9,E4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Stick,,13:10:00,L,So warm/sunny,
18,5,2020,9,E5,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,Stick,,13:10:00,L,So warm/sunny,
18,5,2020,9,E5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Stick,,13:10:00,L,So warm/sunny,
18,5,2020,9,E6,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,1,Ground,,13:10:00,L,So warm/sunny,
18,5,2020,9,E6,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,4,LEMA,,13:10:00,L,So warm/sunny,
18,5,2020,9,E6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,9,Stick,,13:10:00,L,So warm/sunny,
18,5,2020,9,E6,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,4,Stick,,13:10:00,L,So warm/sunny,
19,5,2020,3,A1,H,Bug,Hemiptera,Pentatomidae,Aelia,NA,Aelia_sp,NA,NA,1,HOMA,,12:22:00,L,So warm/sunny,
19,5,2020,3,A1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Stick,,12:22:00,L,So warm/sunny,
19,5,2020,3,A2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Stick,,12:22:00,L,So warm/sunny,
19,5,2020,3,A3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,10,Stick,,12:22:00,L,So warm/sunny,
19,5,2020,3,A4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,8,Stick,,12:22:00,L,So warm/sunny,
19,5,2020,3,A5,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,BEMA,,12:22:00,L,So warm/sunny,
19,5,2020,3,A6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,7,Stick,,12:22:00,L,So warm/sunny,
19,5,2020,3,A6,P,Dragonfly,Odonata,Coenagrionidae,Ischnura,NA,Ischnura,NA,NA,1,HOMA,,12:22:00,L,So warm/sunny,
19,5,2020,3,C6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,4,Stick,,12:22:00,L,So warm/sunny,
19,5,2020,3,C6,H,Beetle,Coleoptera,Chrysomelidae,Cassida,NA,Cassida_sp,NA,NA,1,Artemisia,Rainbow_beetle_6.18.5,12:22:00,L,So warm/sunny,
19,5,2020,3,C5,H,Bug,Hemiptera,Pentatomidae,Aelia,NA,Aelia_sp,NA,NA,1,HOMA,,12:22:00,L,So warm/sunny,
19,5,2020,3,C5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,5,Stick,,12:22:00,L,So warm/sunny,
19,5,2020,3,C4,P,Spider,Araneae,Thomisidae,NA,NA,Thomisidae,NA,NA,1,HOMA,,12:22:00,L,So warm/sunny,
19,5,2020,3,C4,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,1,LEMA,,12:22:00,L,So warm/sunny,
19,5,2020,3,C4,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,Stick,,12:22:00,L,So warm/sunny,
19,5,2020,3,C4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,4,Stick,,12:22:00,L,So warm/sunny,
19,5,2020,3,C4,P,Dragonfly,Odonata,Coenagrionidae,Ischnura,NA,Ischnura,NA,NA,2,HOMA,,12:22:00,L,So warm/sunny,
19,5,2020,3,C3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,4,Stick,,12:22:00,L,So warm/sunny,
19,5,2020,3,C2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,10,Stick,,12:22:00,L,So warm/sunny,
19,5,2020,3,C2,H,Beetle,Coleoptera,Chrysomelidae,Cassida,NA,Cassida_sp,NA,NA,1,LEMA,Rainbow_beetle_6.18.5,12:22:00,L,So warm/sunny,
19,5,2020,3,C1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,3,Stick,,12:22:00,L,So warm/sunny,
19,5,2020,3,E1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,5,Stick,,12:22:00,L,So warm/sunny,
19,5,2020,3,E1,H,Butterfly,Lepidoptera,NA,NA,NA,Lepidoptera,Moth,NA,1,LEMA,,12:22:00,L,So warm/sunny,white_moth
19,5,2020,3,E2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,3,Stick,,12:22:00,L,So warm/sunny,
19,5,2020,3,E3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,9,Stick,,12:22:00,L,So warm/sunny,
19,5,2020,3,E4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,7,Stick,,12:22:00,L,So warm/sunny,
19,5,2020,3,E5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,5,Stick,,12:22:00,L,So warm/sunny,
19,5,2020,3,E6,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,1,LEMA,,12:22:00,L,So warm/sunny,
19,5,2020,3,E6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,7,Stick,,12:22:00,L,So warm/sunny,
19,5,2020,3,A4,H,Beetle,Coleoptera,Melyridae,Psilothrix,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,NA,NA,1,LEMA,,12:22:00,L,So warm/sunny,
19,5,2020,2,B1,P,Neuroptera,Neuroptera,Ascalaphidae,Libelloides,Libelloides_ictericus,Libelloides_ictericus,NA,NA,1,BEMA,,11:40:00,M,So warm/sunny,
19,5,2020,2,B1,P,Neuroptera,Neuroptera,Ascalaphidae,Libelloides,Libelloides_ictericus,Libelloides_ictericus,NA,NA,1,BEMA,,11:40:00,M,So warm/sunny,
19,5,2020,2,B1,H,Beetle,Coleoptera,Melyridae,Psilothrix,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,NA,NA,1,LEMA,,11:40:00,M,So warm/sunny,red reflexions
19,5,2020,2,B1,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,Dry_LEMA,,11:40:00,M,So warm/sunny,
19,5,2020,2,B2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,6,Stick,,11:40:00,M,So warm/sunny,
19,5,2020,2,B2,H/Polli,Caterpillar,Lepidoptera,Erebidae,Coscinia,NA,Coscinia,NA,NA,1,Stick,,11:40:00,M,So warm/sunny,
19,5,2020,2,B2,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,1,LEMA,,11:40:00,M,So warm/sunny,
19,5,2020,2,B3,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,1,Dry_LEMA,,11:40:00,M,So warm/sunny,
19,5,2020,2,B3,P,Dragonfly,Odonata,Coenagrionidae,Ischnura,NA,Ischnura,NA,NA,1,Stick,,11:40:00,M,So warm/sunny,
19,5,2020,2,B4,H,Ant,Hymenoptera,Formicidae,NA,NA,Formicidae,NA,NA,1,Stick,,11:40:00,M,So warm/sunny,
19,5,2020,2,B5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Stick,,11:40:00,M,So warm/sunny,
19,5,2020,2,B5,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,1,LEMA,,11:40:00,M,So warm/sunny,
19,5,2020,2,B6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Stick,,11:40:00,M,So warm/sunny,
19,5,2020,2,D6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,10,Stick,,11:40:00,M,So warm/sunny,
19,5,2020,2,D6,P,Spider,Araneae,NA,NA,NA,Araneae,NA,NA,1,Ground,,11:40:00,M,So warm/sunny,Spider runs
19,5,2020,2,D5,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,2,LEMA,,11:40:00,M,So warm/sunny,
19,5,2020,2,D5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,3,Stick,,11:40:00,M,So warm/sunny,
19,5,2020,2,D4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,5,Stick,,11:40:00,M,So warm/sunny,
19,5,2020,2,D4,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,2,LEMA,,11:40:00,M,So warm/sunny,
19,5,2020,2,D4,H,Beetle,Coleoptera,Melyridae,Psilothrix,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,NA,NA,1,LEMA,,11:40:00,M,So warm/sunny,RED REFLEXIONS
19,5,2020,2,D3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,6,Stick,,11:40:00,M,So warm/sunny,
19,5,2020,2,D3,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,1,LEMA,,11:40:00,M,So warm/sunny,
19,5,2020,2,D4,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,1,BEMA,,11:40:00,M,So warm/sunny,
19,5,2020,2,D1,P,Dragonfly,Odonata,Coenagrionidae,Ischnura,NA,Ischnura,NA,NA,1,Stick,,11:40:00,M,So warm/sunny,
19,5,2020,2,F1,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,1,LEMA,,11:40:00,M,So warm/sunny,
19,5,2020,2,F1,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,1,Dry_LEMA,,11:40:00,M,So warm/sunny,
19,5,2020,2,F2,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,1,LEMA,,11:40:00,M,So warm/sunny,
19,5,2020,2,F3,P,Spider,Araneae,NA,NA,NA,Araneae,NA,NA,1,Ground,,11:40:00,M,So warm/sunny,Spider runs
19,5,2020,2,F3,P,Dragonfly,Odonata,Coenagrionidae,Ischnura,NA,Ischnura,NA,NA,1,Dry_LEMA,,11:40:00,M,So warm/sunny,
19,5,2020,2,F3,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,1,LEMA,,11:40:00,M,So warm/sunny,
19,5,2020,2,F4,P,Dragonfly,Odonata,Coenagrionidae,Ischnura,NA,Ischnura,NA,NA,1,Dry_LEMA,,11:40:00,M,So warm/sunny,BROWN
19,5,2020,2,F4,P,Neuroptera,Neuroptera,Ascalaphidae,Libelloides,Libelloides_ictericus,Libelloides_ictericus,NA,NA,1,AIR,,11:40:00,M,So warm/sunny,
19,5,2020,2,F5,P,Spider,Araneae,NA,NA,NA,Araneae,NA,NA,1,Stick,,11:40:00,M,So warm/sunny,Vertical face spider
19,5,2020,2,F5,P,Spider,Araneae,Salticidae,NA,NA,Salticidae,NA,NA,1,Dry_LEMA,,11:40:00,M,So warm/sunny,
19,5,2020,2,F5,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,1,Dry_LEMA,,11:40:00,M,So warm/sunny,
19,5,2020,2,F5,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,2,LEMA,,11:40:00,M,So warm/sunny,
19,5,2020,2,F6,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,1,Dry_LEMA,,11:40:00,M,So warm/sunny,
19,5,2020,2,F6,H,Beetle,Coleoptera,Meloidae,NA,NA,Meloidae,NA,NA,1,Dry_LEMA,,11:40:00,M,So warm/sunny,Black
19,5,2020,2,E6,H,Ant,Hymenoptera,Formicidae,NA,NA,Formicidae,NA,NA,1,Ground,,11:40:00,M,So warm/sunny,
19,5,2020,1,B1,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,1,Dry_LEMA,,10:58:00,M,So warm/sunny,
19,5,2020,1,B1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,4,Stick,,10:58:00,M,So warm/sunny,
19,5,2020,1,B2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,20,Stick,,10:58:00,M,So warm/sunny,
19,5,2020,1,B2,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,1,LEMA,,10:58:00,M,So warm/sunny,
19,5,2020,1,B3,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,2,LEMA,,10:58:00,M,So warm/sunny,
19,5,2020,1,B3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,6,Stick,,10:58:00,M,So warm/sunny,
19,5,2020,1,B3,P,Mantis,Mantodea,Mantidae,Apteromantis,Apteromantis_aptera,Apteromantis_aptera,NA,Nymph,1,Ground,,10:58:00,M,So warm/sunny,
19,5,2020,1,B4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,10,Stick,,10:58:00,M,So warm/sunny,
19,5,2020,1,B5,P,Spider,Araneae,Philodromidae,Thanatus,NA,Thanatus_sp,NA,NA,1,Dry_LEMA,1/19/5,10:58:00,M,So warm/sunny,
19,5,2020,1,B5,P,Spider,Araneae,NA,NA,NA,Araneae,NA,NA,1,Dry_LEMA,,10:58:00,M,So warm/sunny,Vertical face spider. We have in a jar of the previos day 18/5/2020
19,5,2020,1,B6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,8,Stick,,10:58:00,M,So warm/sunny,
19,5,2020,1,B6,P,Mantis,Mantodea,Mantidae,Apteromantis,Apteromantis_aptera,Apteromantis_aptera,NA,Nymph,1,LEMA,,10:58:00,M,So warm/sunny,
19,5,2020,1,B6,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,1,LEMA,,10:58:00,M,So warm/sunny,
19,5,2020,1,B6,H,Beetle,Coleoptera,Melyridae,Psilothrix,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,NA,NA,1,LEMA,,10:58:00,M,So warm/sunny,
19,5,2020,1,D6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Stick,,10:58:00,M,So warm/sunny,
19,5,2020,1,D6,H,Beetle,Coleoptera,Melyridae,Psilothrix,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,NA,NA,1,LEMA,,10:58:00,M,So warm/sunny,RED REFLEXIONS
19,5,2020,1,D6,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,1,LEMA,,10:58:00,M,So warm/sunny,
19,5,2020,1,D5,P,Dragonfly,Odonata,Coenagrionidae,Ischnura,NA,Ischnura,NA,NA,1,Stick,,10:58:00,M,So warm/sunny,brown
19,5,2020,1,D5,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,4,LEMA,,10:58:00,M,So warm/sunny,
19,5,2020,1,D4,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,1,BEMA,,10:58:00,M,So warm/sunny,
19,5,2020,1,D4,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,1,LEMA,,10:58:00,M,So warm/sunny,
19,5,2020,1,D4,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,LEMA,,10:58:00,M,So warm/sunny,
19,5,2020,1,D4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,6,Stick,,10:58:00,M,So warm/sunny,
19,5,2020,1,D3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,6,Stick,,10:58:00,M,So warm/sunny,
19,5,2020,1,D3,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,2,LEMA,,10:58:00,M,So warm/sunny,
19,5,2020,1,D3,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,1,LEMA,,10:58:00,M,So warm/sunny,
19,5,2020,1,D2,H,Beetle,Coleoptera,Melyridae,Psilothrix,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,NA,NA,1,LEMA,,10:58:00,M,So warm/sunny,RED REFLEXIONS
19,5,2020,1,D2,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,2,LEMA,,10:58:00,M,So warm/sunny,
19,5,2020,1,D2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,7,Stick,,10:58:00,M,So warm/sunny,
19,5,2020,1,D1,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,3,LEMA,,10:58:00,M,So warm/sunny,
19,5,2020,1,D1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Stick,,10:58:00,M,So warm/sunny,
19,5,2020,1,F1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,6,Stick,,10:58:00,M,So warm/sunny,
19,5,2020,1,F1,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,Dry_LEMA,,10:58:00,M,So warm/sunny,
19,5,2020,1,F1,H,Beetle,Coleoptera,Melyridae,Psilothrix,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,NA,NA,2,LEMA,,10:58:00,M,So warm/sunny,RED REFLEXIONS
19,5,2020,1,F1,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,1,LEMA,,10:58:00,M,So warm/sunny,
19,5,2020,1,F2,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,BEMA,,10:58:00,M,So warm/sunny,
19,5,2020,1,F3,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,Dry_LEMA,,10:58:00,M,So warm/sunny,
19,5,2020,1,F3,P,Neuroptera,Neuroptera,Ascalaphidae,Libelloides,Libelloides_ictericus,Libelloides_ictericus,NA,NA,1,AIR,,10:58:00,M,So warm/sunny,
19,5,2020,1,F3,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,1,LEMA,,10:58:00,M,So warm/sunny,
19,5,2020,1,F3,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,1,HOMA,,10:58:00,M,So warm/sunny,
19,5,2020,1,F4,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,2,LEMA,,10:58:00,M,So warm/sunny,
19,5,2020,1,F4,P,Spider,Araneae,NA,NA,NA,Spider_web,NA,NA,1,NA,,10:58:00,M,So warm/sunny,
19,5,2020,1,F5,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,3,LEMA,,10:58:00,M,So warm/sunny,
19,5,2020,1,F6,H,Beetle,Coleoptera,Nitidulidae,Brassicogethes,NA,Brassicogethes,NA,NA,4,LEMA,,10:58:00,M,So warm/sunny,
19,5,2020,1,F6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,2,Stick,,10:58:00,M,So warm/sunny,
29,5,2020,1,E1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,17,Stick,,13:02:00,L,So warm/sunny,
29,5,2020,1,E2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,6,Stick,,13:02:00,L,So warm/sunny,
29,5,2020,1,E3,H,Grasshoppers,Orthoptera,Tettigoniidae,Tessellana,Tessellana_tessellata,Tessellana_tessellata,NA,NA,1,HOMA,,13:02:00,L,So warm/sunny,
29,5,2020,1,E3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,12,Stick,,13:02:00,L,So warm/sunny,
29,5,2020,1,E4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,13,Stick,,13:02:00,L,So warm/sunny,
29,5,2020,1,E5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,16,Stick,,13:02:00,L,So warm/sunny,
29,5,2020,1,E5,P,Neuroptera,Neuroptera,Ascalaphidae,Libelloides,Libelloides_ictericus,Libelloides_ictericus,NA,NA,1,BEMA,,13:02:00,L,So warm/sunny,
29,5,2020,1,E6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,7,Stick,,13:02:00,L,So warm/sunny,
29,5,2020,1,A1,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,Stick,,13:02:00,L,So warm/sunny,
29,5,2020,1,A1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,14,Stick,,13:02:00,L,So warm/sunny,
29,5,2020,1,A2,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,HOMA,,13:02:00,L,So warm/sunny,
29,5,2020,1,A3,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,7,Stick,,13:02:00,L,So warm/sunny,
29,5,2020,1,A4,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,12,Stick,,13:02:00,L,So warm/sunny,
29,5,2020,1,A5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,4,Stick,,13:02:00,L,So warm/sunny,
29,5,2020,1,A5,P,Spider,Araneae,NA,NA,NA,Araneae,NA,NA,1,Stick,,13:02:00,L,So warm/sunny,spider_black
29,5,2020,1,A6,P,Spider,Araneae,Sparassidae,Micrommata,Micrommata_ligurina,Micrommata_ligurina,NA,NA,1,Stick,,13:02:00,L,So warm/sunny,
29,5,2020,1,C6,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,28,Stick,,13:02:00,L,So warm/sunny,
29,5,2020,1,C5,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,8,Stick,,13:02:00,L,So warm/sunny,
29,5,2020,1,C5,H,Snail,Gastropoda,Helicidae,Theba,Theba_pisana,Theba_pisana,NA,NA,1,Stick,,13:02:00,L,So warm/sunny,
29,5,2020,1,C2,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,6,Stick,,13:02:00,L,So warm/sunny,
29,5,2020,1,C1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,14,Stick,,13:02:00,L,So warm/sunny,
29,5,2020,3,A1,H,Snail,Stylommatophora,Geomitridae,Cochlicella,Cochlicella_barbara,Cochlicella_barbara,NA,NA,4,Stick,,12:25:00,L,So warm/sunny,
